"","name","screen_name","party","type","gender"
"1241","Rep. Mike Gallagher","repgallagher","Democrat","rep","F"
"1242","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1243","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1244","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1245","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1246","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1247","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1248","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1249","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1250","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1251","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1252","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1253","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1254","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1255","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1256","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1257","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1258","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1259","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1260","Rep. Mike Gallagher","repgallagher","Democrat","rep","F"
"1261","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1262","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1263","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1264","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1265","Rep. Mike Gallagher","repgallagher","Republican","sen","M"
"1266","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1267","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1268","Rep. Mike Gallagher","repgallagher","Republican","rep","F"
"1269","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1270","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1271","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1272","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1273","Rep. Mike Gallagher","repgallagher","Democrat","rep","M"
"1274","Rep. Mike Gallagher","repgallagher","Democrat","rep","F"
"1275","Rep. Mike Gallagher","repgallagher","Republican","rep","M"
"1276","Rep. Mike Gallagher","repgallagher","Republican","rep","F"
"1277","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1278","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1279","Dr. Neal Dunn","drnealdunnfl2","Democrat","sen","F"
"1280","Dr. Neal Dunn","drnealdunnfl2","Republican","sen","M"
"1281","Dr. Neal Dunn","drnealdunnfl2","Democrat","sen","F"
"1282","Dr. Neal Dunn","drnealdunnfl2","Democrat","sen","F"
"1283","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","F"
"1284","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1285","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1286","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1287","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1288","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1289","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1290","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1291","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1292","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1293","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1294","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1295","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1296","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1297","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1298","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1299","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1300","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1301","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1302","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1303","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1304","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1305","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1306","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1307","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1308","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1309","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1310","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1311","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1312","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1313","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1314","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1315","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1316","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1317","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1318","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1319","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1320","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1321","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1322","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1323","Dr. Neal Dunn","drnealdunnfl2","Republican","sen","M"
"1324","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1325","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1326","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","F"
"1327","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1328","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1329","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1330","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1331","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","M"
"1332","Dr. Neal Dunn","drnealdunnfl2","Democrat","rep","F"
"1333","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","M"
"1334","Dr. Neal Dunn","drnealdunnfl2","Republican","rep","F"
"1335","John Faso","repjohnfaso","Republican","rep","M"
"1336","John Faso","repjohnfaso","Democrat","rep","M"
"1337","John Faso","repjohnfaso","Democrat","sen","F"
"1338","John Faso","repjohnfaso","Republican","sen","M"
"1339","John Faso","repjohnfaso","Democrat","sen","F"
"1340","John Faso","repjohnfaso","Democrat","sen","F"
"1341","John Faso","repjohnfaso","Republican","rep","F"
"1342","John Faso","repjohnfaso","Republican","rep","M"
"1343","John Faso","repjohnfaso","Democrat","rep","M"
"1344","John Faso","repjohnfaso","Republican","rep","M"
"1345","John Faso","repjohnfaso","Democrat","rep","M"
"1346","John Faso","repjohnfaso","Democrat","rep","M"
"1347","John Faso","repjohnfaso","Democrat","rep","M"
"1348","John Faso","repjohnfaso","Democrat","rep","F"
"1349","John Faso","repjohnfaso","Democrat","rep","M"
"1350","John Faso","repjohnfaso","Democrat","rep","F"
"1351","John Faso","repjohnfaso","Republican","rep","M"
"1352","John Faso","repjohnfaso","Republican","rep","M"
"1353","John Faso","repjohnfaso","Republican","rep","M"
"1354","John Faso","repjohnfaso","Democrat","rep","M"
"1355","John Faso","repjohnfaso","Democrat","rep","F"
"1356","John Faso","repjohnfaso","Democrat","rep","M"
"1357","John Faso","repjohnfaso","Democrat","rep","F"
"1358","John Faso","repjohnfaso","Democrat","rep","M"
"1359","John Faso","repjohnfaso","Republican","rep","M"
"1360","John Faso","repjohnfaso","Republican","rep","M"
"1361","John Faso","repjohnfaso","Republican","rep","M"
"1362","John Faso","repjohnfaso","Democrat","rep","M"
"1363","John Faso","repjohnfaso","Republican","rep","M"
"1364","John Faso","repjohnfaso","Republican","rep","M"
"1365","John Faso","repjohnfaso","Republican","rep","M"
"1366","John Faso","repjohnfaso","Republican","rep","M"
"1367","John Faso","repjohnfaso","Republican","rep","M"
"1368","John Faso","repjohnfaso","Democrat","rep","M"
"1369","John Faso","repjohnfaso","Democrat","rep","M"
"1370","John Faso","repjohnfaso","Republican","rep","M"
"1371","John Faso","repjohnfaso","Republican","rep","M"
"1372","John Faso","repjohnfaso","Republican","rep","M"
"1373","John Faso","repjohnfaso","Republican","rep","M"
"1374","John Faso","repjohnfaso","Republican","rep","M"
"1375","John Faso","repjohnfaso","Democrat","rep","M"
"1376","John Faso","repjohnfaso","Democrat","rep","F"
"1377","John Faso","repjohnfaso","Democrat","rep","M"
"1378","John Faso","repjohnfaso","Democrat","rep","M"
"1379","John Faso","repjohnfaso","Democrat","rep","M"
"1380","John Faso","repjohnfaso","Republican","rep","M"
"1381","John Faso","repjohnfaso","Republican","sen","M"
"1382","John Faso","repjohnfaso","Democrat","rep","M"
"1383","John Faso","repjohnfaso","Republican","rep","M"
"1384","John Faso","repjohnfaso","Republican","rep","F"
"1385","John Faso","repjohnfaso","Republican","rep","M"
"1386","John Faso","repjohnfaso","Republican","rep","M"
"1387","John Faso","repjohnfaso","Republican","rep","M"
"1388","John Faso","repjohnfaso","Republican","rep","M"
"1389","John Faso","repjohnfaso","Democrat","rep","M"
"1390","John Faso","repjohnfaso","Democrat","rep","F"
"1391","John Faso","repjohnfaso","Republican","rep","M"
"1392","John Faso","repjohnfaso","Republican","rep","F"
"1393","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1394","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1395","Rep Josh Gottheimer","repjoshg","Democrat","sen","F"
"1396","Rep Josh Gottheimer","repjoshg","Republican","sen","M"
"1397","Rep Josh Gottheimer","repjoshg","Democrat","sen","F"
"1398","Rep Josh Gottheimer","repjoshg","Democrat","sen","F"
"1399","Rep Josh Gottheimer","repjoshg","Republican","rep","F"
"1400","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1401","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1402","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1403","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1404","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1405","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1406","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1407","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1408","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1409","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1410","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1411","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1412","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1413","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1414","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1415","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1416","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1417","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1418","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1419","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1420","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1421","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1422","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1423","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1424","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1425","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1426","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1427","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1428","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1429","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1430","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1431","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1432","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1433","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1434","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1435","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1436","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1437","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1438","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1439","Rep Josh Gottheimer","repjoshg","Republican","sen","M"
"1440","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1441","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1442","Rep Josh Gottheimer","repjoshg","Republican","rep","F"
"1443","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1444","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1445","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1446","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1447","Rep Josh Gottheimer","repjoshg","Democrat","rep","M"
"1448","Rep Josh Gottheimer","repjoshg","Democrat","rep","F"
"1449","Rep Josh Gottheimer","repjoshg","Republican","rep","M"
"1450","Rep Josh Gottheimer","repjoshg","Republican","rep","F"
"1451","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1452","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1453","Raja Krishnamoorthi","congressmanraja","Democrat","sen","F"
"1454","Raja Krishnamoorthi","congressmanraja","Republican","sen","M"
"1455","Raja Krishnamoorthi","congressmanraja","Democrat","sen","F"
"1456","Raja Krishnamoorthi","congressmanraja","Democrat","sen","F"
"1457","Raja Krishnamoorthi","congressmanraja","Republican","rep","F"
"1458","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1459","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1460","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1461","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1462","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1463","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1464","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1465","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1466","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1467","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1468","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1469","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1470","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1471","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1472","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1473","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1474","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1475","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1476","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1477","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1478","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1479","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1480","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1481","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1482","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1483","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1484","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1485","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1486","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1487","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1488","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1489","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1490","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1491","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1492","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1493","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1494","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1495","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1496","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1497","Raja Krishnamoorthi","congressmanraja","Republican","sen","M"
"1498","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1499","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1500","Raja Krishnamoorthi","congressmanraja","Republican","rep","F"
"1501","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1502","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1503","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1504","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1505","Raja Krishnamoorthi","congressmanraja","Democrat","rep","M"
"1506","Raja Krishnamoorthi","congressmanraja","Democrat","rep","F"
"1507","Raja Krishnamoorthi","congressmanraja","Republican","rep","M"
"1508","Raja Krishnamoorthi","congressmanraja","Republican","rep","F"
"1509","Rep. Brian Mast","repbrianmast","Republican","rep","M"
"1510","Rep. Brian Mast","repbrianmast","Democrat","rep","M"
"1511","Rep. Brian Mast","repbrianmast","Democrat","sen","F"
"1512","Rep. Brian Mast","repbrianmast","Republican","sen","M"
"1513","Rep. Brian Mast","repbrianmast","Democrat","sen","F"
"1514","Rep. Brian Mast","repbrianmast","Democrat","sen","F"
"1515","Rep. Brian Mast","repbrianmast","Republican","rep","F"
"1516","Rep. Brian Mast","repbrianmast","Republican","rep","M"
